,category,frequency,avg_rating,avg_price,avg_num_reviews
5578,Kerosene Space Heaters,1,3.3,563.84,20.0
5579,Fajita Pans,1,4.3,29.99,51.0
5580,Block Planes,1,4.7,96.52,43.0
5581,Avocado,1,3.9,37.56,9.0
5582,Pepper Spray,1,4.7,29.49,1017.0
5583,Stepping Stones,1,4.3,9.99,10.0
5584,Varsity Jackets,1,4.1,37.49,21.0
5585,Hidden Cameras,1,3.2,16.98,174.0
5586,Sweatpants,1,4.3,39.47,24.0
5587,Timer Switches,1,4.6,16.99,193.0
5588,Polishers & Buffers,1,4.4,79.97,1087.0
5589,Seasoning Mixes,1,4.0,18.24,39.0
5590,Adapters & Connectors,1,4.3,39.99,10.0
5591,Locksets & Handles,1,4.4,2.61,6.0
5592,Sheet Metal Screws,1,4.9,35.45,19.0
5593,B3 (Niacin),1,4.6,10.945,375.0
5594,Sofrito Sauce,1,1.4,7.95,3.0
5595,Lift Supports,1,4.6,17.99,204.0
5596,Fabric Painting & Dyeing,1,4.1,18.53,851.0
5597,Feeding Mats,1,4.5,14.95,7.0
5598,Travel Potties,1,4.0,9.81,4.0
5599,Shoulder Pads,1,3.7,61.59,11.0
5600,Pillars,1,4.4,17.96,117.0
5601,Special Occasion Gloves,1,4.8,10.99,34.0
5602,Quilt Stands,1,4.5,34.77,64.0
5603,Biscuits & Snacks,1,4.8,32.945,2759.0
5604,Compression Pants & Tights,1,4.5,27.65,540.0
5605,Blush,1,4.4,10.025,1127.0
5606,Tinted Moisturizers,1,3.4,45.0,8.0
5607,Pulley Blocks,1,4.5,8.99,105.0
5608,Buffets & Sideboards,1,4.6,223.71,154.0
5609,Intake Manifold,1,3.0,29.99,1.0
5610,Xylophones,1,4.8,14.99,11.0
5611,Tobacco Pipes & Accessories,1,4.6,23.59,2133.0
5612,Jewelry Towers,1,4.8,23.47,8.0
5613,Silicone Adhesives,1,4.6,30.97,147.0
5614,Outdoor Nativity Scenes,1,5.0,25.79,5.0
5615,Train Cases,1,5.0,24.49,14.0
5616,Pie,1,4.5,21.49,193.0
5617,Tart & Quiche Pans,1,4.5,21.49,193.0
5618,Door Entry Guard,1,4.0,13.99,129.0
5619,Patio Heater Covers,1,4.7,34.99,95.0
5620,Fly Swatters,1,4.3,13.95,243.0
5621,Electronic Learning Toys,1,4.5,21.99,2487.0
5622,Finger Pads & Moisteners,1,3.6,43.29,8.0
5623,Fender Guards,1,3.2,107.73,28.0
5624,Business & Office,1,2.0,15.0,10.0
5625,Marketing Plans,1,2.0,15.0,10.0
5626,Cane Wrist Straps,1,5.0,8.99,4.0
5627,Bed Covers,1,4.6,21.99,1551.0
5628,Parking & Side Marker Combos,1,2.0,8.155,1.0
5629,F-Pin-Coaxial Tip,1,4.8,9.24,246.0
5630,Roses,1,4.1,116.98,129.0
5631,Toilet Trip Levers,1,4.6,7.77,307.0
5632,MIG Welding Equipment,1,4.5,29.97,232.0
5633,Mints,1,4.8,30.0,318.0
5634,Air Conditioner Parts & Accessories,1,4.5,92.95,316.0
5635,Hair Brushes,1,4.8,7.49,17.0
5636,Hand Sanitizers,1,3.3,7.59,37.0
5637,Crankshafts,1,3.6,20.01,12.0
5638,Linkages,1,5.0,8.0,6.0
5639,Nut,1,4.4,7.64,22.0
5640,Back Massagers,1,4.5,39.96,1182.0
5641,Fedoras,1,4.8,35.99,10.0
5642,Heatsinks,1,4.4,7.99,364.0
5643,OTG Adapters,1,4.5,14.99,61.0
5644,Deflectors & Shields,1,4.7,45.0,475.0
5645,Bronzers,1,4.5,16.0,210.0
5646,Sofa Covers,1,5.0,36.145,1.0
5647,Terrarium Covers,1,4.5,31.49,76.0
5648,Balsamic,1,4.8,81.1,90.0
5649,Gun Belts,1,4.6,42.99,832.0
5650,Ignitors,1,5.0,43.97,6.0
5651,Diving Valves,1,4.7,5.3,4.0
5652,Calligraphy Pens,1,4.4,19.99,117.0
5653,Platforms & Wedges,1,4.4,50.575,584.0
5654,Wall Lamps & Sconces,1,4.6,40.99,51.0
5655,Cable Staples,1,4.4,5.08,5.0
5656,Glue Guns,1,4.3,5.63,27.0
5657,Presentation Boards,1,4.6,9.95,320.0
5658,MCT Oil,1,4.5,23.57,5260.0
5659,Curry Sauce,1,4.5,82.655,234.0
5660,Maitake,1,4.1,22.49,44.0
5661,Nail Files & Buffers,1,4.5,3.99,15.0
5662,Camcorder Cases,1,4.5,9.95,33.0
5663,Motion,1,5.0,21.99,1.0
5664,Speed & Force,1,5.0,21.99,1.0
5665,Travel Mugs,1,5.0,31.99,6.0
5666,Sealers & Stains,1,4.6,34.31,1644.0
5667,Finishes,1,4.6,34.31,1644.0
5668,Outdoor Play,1,4.8,46.49,70.0
5669,Water Blades,1,4.2,9.99,12.0
5670,Fascinators,1,4.3,11.04,211.0
5671,Drum Hardware Kits,1,4.6,18.44,159.0
5672,Agricultural Fencing,1,4.7,23.0,157.0
5673,Disposable Diapers,1,4.8,18.98,631.0
5674,Snake,1,4.8,24.975,395.0
5675,Disconnect,1,4.6,7.99,281.0
5676,Tape Flags,1,4.9,9.98,159.0
5677,Financial & Business,1,4.4,38.75,24.0
5678,Danishes,1,4.4,31.93,229.0
5679,Diapers,1,3.2,18.945,37.0
5680,Racquets,1,4.6,130.32999999999998,181.0
5681,Cleaning & Maintenance Tools,1,4.9,12.99,17.0
5682,Charcoal Starters,1,5.0,22.345,1.0
5683,Smoking Cessation,1,3.1,21.995,180.0
5684,Grip Aids,1,3.7,15.99,21.0
5685,Chastity Devices,1,2.8,16.99,4.0
5686,Astragalus,1,4.2,9.99,44.0
5687,Matzo,1,4.2,4.38,13.0
5688,Arm,1,4.5,9.99,1796.0
5689,Hand & Finger Supports,1,4.5,9.99,1796.0
5690,Weather Stripping,1,4.0,22.67,36.0
5691,Waist Trimmers,1,4.7,33.725,10456.0
5692,Backboard Pads,1,4.7,26.33,198.0
5693,Towers,1,3.9,599.99,237.0
5694,Maintenance Supplies,1,4.6,9.99,50.0
5695,Floral Foam,1,4.8,12.99,56.0
5696,Breath Fresheners,1,4.5,8.59,143.0
5697,Radio Transmitters,1,4.7,19.99,25.0
5698,Planters,1,4.6,95.0,214.0
5699,Lab Detergents,1,4.5,19.82,17.0
5700,Lotion Dispensers,1,4.4,29.99,465.0
5701,Candied & Chocolate-Covered Snacks,1,4.7,21.99,828.0
5702,Antipasto,1,4.4,28.49,340.0
5703,Pushup Stands,1,4.9,14.98,17.0
5704,Garment Covers,1,4.5,13.99,321.0
5705,Indicator Lights,1,4.4,24.99,12.0
5706,Canister Bags,1,5.0,161.67499999999998,7.0
5707,Desoldering Pumps,1,4.8,9.45,31.0
5708,Cable Security Devices,1,4.0,59.16,30.0
5709,Pool Heater Parts & Accessories,1,4.9,25.5,37.0
5710,Tire Lights,1,3.7,12.48,368.0
5711,MIDI Interfaces,1,5.0,69.99,1.0
5712,Transfer Case Components,1,4.4,96.78,123.0
5713,Gunsmithing Tools,1,4.5,9.99,297.0
5714,Ribeye,1,5.0,129.95,2.0
5715,Handsaws,1,4.7,33.295,1627.0
5716,Cast & Wound Covers,1,4.7,14.99,282.0
5717,Racing Helmets & Accessories,1,5.0,12.95,20.0
5718,Boat Engine Parts,1,4.8,46.89,319.0
5719,Current Switches,1,4.1,2.88,263.0
5720,Bay Leaf,1,4.4,11.49,310.0
5721,Cloths & Towelettes,1,4.5,19.73,1191.0
5722,Liquid White Glues,1,4.8,7.92,896.0
5723,Tomatoes,1,4.5,1.99,540.0
5724,Menstrual Pain Relief,1,4.8,8.34,8.0
5725,Ranch,1,4.3,23.91,55.0
5726,Wine Stoppers & Pourers,1,3.7,6.95,133.0
5727,Key Chains,1,4.7,9.89,558.0
5728,Cold Weather Headbands,1,4.2,12.98,207.0
5729,Fibrous Rope,1,4.0,58.85,19.0
5730,Hood Scoops & Vents,1,2.1,42.19,10.0
5731,Mailers,1,5.0,59.545,48.0
5732,Business Card Scanners,1,4.2,131.7,107.0
5733,Hose Clamping Tools,1,4.4,6.34,5.0
5734,Inkjet Printer Paper,1,4.3,14.99,89.0
5735,Lifters,1,4.8,119.99,6.0
5736,Cable & Wire Rope,1,5.0,102.25,2.0
5737,Pilot Bushings,1,2.6,4.98,2.0
5738,Filters & Filter Media,1,4.7,29.99,129.0
5739,Pool Filter Cartridges,1,4.7,29.99,129.0
5740,Sea Salt,1,4.8,14.05,264.0
5741,Super-Automatic Espresso Machines,1,4.5,599.0,149.0
5742,Bath Rugs,1,4.4,33.22,6872.0
5743,Roller Skates,1,4.5,47.545,711.0
5744,Plush Figures,1,4.8,24.94,290.0
5745,Transmission Jacks,1,4.9,165.38,13.0
5746,Bridesmaid Dresses,1,3.9,39.99,109.0
5747,Decking Nails,1,4.5,18.0,44.0
5748,Throw Pillow Covers,1,4.7,18.49,2088.0
5749,Back Braces,1,4.2,17.99,260.0
5750,Seating,1,4.5,129.99,87.0
5751,CO2 Pumps,1,4.6,78.565,1057.0
5752,Trolling Motors,1,4.8,71.0,202.0
5753,Juices,1,4.7,3.09,9437.0
5754,Survival Kits,1,5.0,17.97,3.0
5755,CD Racks,1,4.4,206.99,166.0
5756,Delay Lines,1,5.0,53.89,4.0
5757,Headlight Bulbs,1,4.6,29.99,997.0
5758,Prenatal Vitamins,1,4.1,34.99,64.0
5759,Hiking Daypacks,1,4.6,28.99,921.0
5760,Noodles,1,4.1,16.98,330.0
5761,Head Cleaners,1,3.2,49.99,25.0
5762,Shower Mirrors,1,4.4,21.95,50.0
5763,Body Sunscreens,1,4.7,13.06,103.0
5764,Active Protection,1,4.1,31.95,4.0
5765,Ballet,1,3.9,39.065,19.0
5766,Water Hoses,1,2.9,135.03,545.0
5767,Brake Hoses,1,4.7,7.99,16.0
5768,Barley Flour,1,4.4,27.97,51.0
5769,Sardines,1,3.2,30.81,10.0
5770,Active Vests,1,5.0,17.9,1.0
5771,Footies,1,4.8,10.295,49.0
5772,Household Fan Parts & Accessories,1,4.0,12.49,87.0
5773,Wraps & Pashminas,1,4.5,10.985,1873.0
5774,Body Armor,1,3.6,31.98,19.0
5775,Seal Kits,1,5.0,39.94,1.0
5776,Sugar Shakers,1,3.6,19.99,5.0
5777,Puffed Snacks,1,4.7,2.5,4655.0
5778,Electric Fuel Pumps,1,3.2,66.99,16.0
5779,Combination Grill Brushes & Scrapers,1,4.3,26.49,13.0
5780,Decorative Wreath Storage,1,4.4,29.99,58.0
5781,Bikini Trimmers,1,3.9,28.59,4447.0
5782,Oil Pump,1,5.0,5.71,5.0
5783,Earplugs,1,4.5,9.99,559.0
5784,Edible Printer Ink & Paper,1,4.6,12.9,90.0
5785,Coil On Plug Boots,1,4.2,13.37,129.0
5786,Hummus,1,4.5,26.99,70.0
5787,Baby Foods,1,4.8,36.98,2447.0
5788,Gearheads & Speed Reducers,1,4.0,179.99,1.0
5789,Gearboxes,1,4.0,179.99,1.0
5790,Massage Oils,1,4.6,17.95,301.0
5791,Shooting Tables,1,3.9,179.95,14.0
5792,Skin & Protector Sets,1,4.6,19.99,11.0
5793,Sirloin,1,5.0,109.95,1.0
5794,Salad Plates,1,4.8,105.0,9.0
5795,Playwear,1,4.5,16.485,238.0
5796,Dried Grains & Rice,1,4.7,59.34,418.0
5797,Laser & Strobe Effects,1,4.5,19.95,1784.0
5798,Idler Arms,1,3.8,44.75,8.0
5799,Windshields,1,4.2,424.95,55.0
5800,Ignition Starter,1,4.5,11.71,84.0
5801,Enclosures & Cases,1,5.0,14.33,2.0
5802,Roman Shades,1,3.7,209.99,6.0
5803,Drill,1,4.1,11.205,18.0
5804,Compressors,1,4.7,189.99,18.0
5805,Limiters & Gates,1,4.7,189.99,18.0
5806,Bedpans & Urinals,1,4.4,12.99,209.0
5807,Carrying Cases,1,4.1,21.99,5776.0
5808,Sausages,1,4.5,42.825,6.0
5809,Surface-Mounted Speakers,1,4.5,59.99,2.0
5810,Outfielders Mitts,1,4.2,54.065,28.0
5811,Fax Machines,1,3.0,316.45,1.0
5812,Soufflé Dishes,1,4.2,17.49,18.0
5813,Digital Signage,1,5.0,399.0,2.0
5814,Side Marker Assemblies,1,4.6,40.98,107.0
5815,Tarragon,1,5.0,6.55,11.0
5816,Square Nuts,1,5.0,12.89,2.0
5817,Linear Motion Guide Actuators,1,5.0,805.36,1.0
5818,Grill Brushes,1,4.8,14.94,289.0
5819,Sunglasses & Eyewear Accessories,1,4.6,17.49,4716.0
5820,Pull-Up Bars,1,4.5,59.99,84.0
5821,Wood Drill Bits,1,4.0,43.495000000000005,90.0
5822,Air Nailer Accessories,1,4.7,12.99,32.0
5823,Camera Mounts & Clamps,1,4.6,23.5,471.0
5824,Restraints,1,3.8,12.99,9.0
5825,Speed Sensors,1,4.3,19.95,64.0
5826,Rod Holders,1,4.7,18.95,357.0
5827,Evening Primrose,1,4.7,17.99,66.0
5828,Vibration Damping Mounts,1,4.3,8.29,8.0
5829,Outboard Motors,1,4.6,44.5,3.0
5830,Vitamin D,1,4.5,19.47,768.0
5831,Suspension Tools,1,5.0,18.55,1.0
5832,Electric Fireplaces,1,4.8,382.49,33.0
5833,Sanitary Fittings,1,5.0,20.99,2.0
5834,Gas Cans,1,4.7,94.805,1553.0
5835,Tool Bags,1,4.7,22.3,633.0
5836,Gear Boxes,1,4.7,34.0,14.0
5837,Safety Training DVDs & Videos,1,2.0,160.0,1.0
5838,Data Loggers,1,4.6,49.0,13.0
5839,Passive Protection,1,4.5,77.39,2.0
5840,Ski & Snowboard Tuning Equipment,1,3.9,21.745,9.0
5841,Crochet Hooks,1,4.8,5.89,337.0
5842,Fabric & Textile Paints,1,4.2,14.53,183.0
5843,Umbrella Stands & Bases,1,4.2,48.99,1498.0
5844,Microplates,1,5.0,10.46,1.0
5845,Fins,1,5.0,100.0,1.0
5846,Lamp Oil,1,4.5,16.99,98.0
5847,Suit Jackets,1,4.0,125.69,1.0
5848,Kites & Wind Spinners,1,4.4,20.92,582.0
5849,EMF Meters,1,3.8,109.99,9.0
5850,Mallets,1,4.7,11.49,121.0
5851,Cleaning Brushes,1,4.4,12.98,16.0
5852,Urinalysis Strips,1,3.9,53.89,31.0
5853,Scarves,1,4.5,15.8,14.0
5854,Aluminum,1,4.4,14.7,177.0
5855,Bacon,1,4.3,27.96,468.0
5856,Olive Dishes,1,3.1,45.58,2.0
5857,Lighting Products,1,4.3,26.49,130.0
5858,Water Heaters,1,4.3,681.55,24.0
5859,Memorials,1,4.6,27.9,129.0
5860,Parallel Adapters,1,4.0,14.99,1.0
5861,Soft Reline Material,1,5.0,119.0,1.0
5862,Dynamic Microphones,1,4.5,124.0,346.0
5863,Bra Extenders,1,4.4,5.82,14.0
5864,Packing Organizers,1,4.7,18.49,3171.0
5865,Fiberglass,1,4.7,94.95,7.0
5866,Oscillating Tools,1,4.4,24.69,80.0
5867,Steam Mops & Accessories,1,4.8,36.99,1814.0
5868,Acupuncture,1,4.1,22.99,23.0
5869,Live Plants,1,4.2,16.99,112.0
5870,Storage Container Lids,1,4.3,85.735,127.0
5871,Couplers & Trucks,1,5.0,43.42,2.0
5872,Shock Shafts,1,4.8,23.99,9.0
5873,Heat Guns,1,4.7,30.99,4458.0
5874,Helmet Communication,1,3.4,92.99,7.0
5875,Seat Belt Pads,1,4.5,17.130000000000003,296.0
5876,HEPA Air Purifiers,1,4.6,78.03,190.0
5877,Living Room Sets,1,3.9,803.43,29.0
5878,Webbing,1,4.5,24.950000000000003,48.0
5879,Ready-to-Paint Ceramics,1,3.1,24.0,2.0
5880,Chemises & Negligees,1,3.7,9.99,53.0
5881,Suitcases,1,4.3,150.495,386.0
5882,Garbage Disposal Parts,1,5.0,51.37,57.0
5883,Bonsai Tools,1,4.5,19.95,7.0
5884,Solar Power Kits,1,3.3,6.99,6.0
5885,Countertop Dishwashers,1,3.8,3.945,53.0
5886,Implants & Surgical Supplies,1,5.0,32.99,13.0
5887,After Sun,1,4.3,9.22,96.0
5888,LED & Neon Lights,1,4.3,34.835,209.0
5889,Accent & Off Road Lighting,1,4.3,34.835,209.0
5890,Tip Cleaners,1,5.0,19.4,2.0
5891,Foot Health,1,4.1,17.825,1530.0
5892,Animal,1,4.5,18.96,73.0
5893,Music & MP3 Players,1,4.6,37.96,1535.0
5894,Autopilots,1,5.0,72.58,3.0
5895,Connector,1,4.6,39.43,3.0
5896,Combination Water Boilers & Warmers,1,3.5,105.34,25.0
5897,USB Microscopes,1,4.1,38.99,570.0
5898,Power Tools Replacement Parts,1,4.8,9.99,190.0
5899,Cushioning Foam,1,4.6,15.99,50.0
5900,Air Charge Temperature,1,5.0,10.43,2.0
5901,MIDI Keyboards & Equipment,1,4.1,57.285,305.0
5902,Purses,1,4.2,13.99,10.0
5903,Paint Roller Extension Poles,1,4.4,21.96,39.0
5904,Tow Straps,1,4.8,37.95,37.0
5905,Brew Pots,1,4.4,79.99,410.0
5906,Jigs,1,4.7,18.47,199.0
5907,Vacuum Valves,1,4.3,8.27,49.0
5908,Mortisers,1,3.1,444.99,4.0
5909,Interior Switches,1,4.8,18.23,1249.0
5910,Cotton Swabs,1,4.6,7.99,257.0
5911,Acetaminophen,1,4.8,5.97,410.0
5912,Pogo Sticks & Hoppers,1,4.3,29.99,132.0
5913,Filter Cases,1,4.2,46.99,4.0
5914,Lima Beans,1,4.5,2.99,112.0
5915,Soft Lures,1,4.6,6.99,117.0
5916,Depth,1,4.7,40.19,136.0
5917,Automotive Glass,1,4.0,87.97,16.0
5918,Connecting Blocks,1,5.0,9.78,3.0
5919,Shoe Brushes,1,4.5,12.0,142.0
5920,Kitchen Toys,1,4.8,18.99,121.0
5921,Outlets & Accessories,1,4.6,10.49,2604.0
5922,Glazes & Demi-Glaces,1,4.6,12.5,43.0
5923,Soap & Shampoo,1,5.0,45.42,2.0
5924,Bike Baskets,1,4.4,39.28,86.0
5925,Hanging Planters,1,4.8,15.489999999999998,186.0
5926,Combination Deodorants & Antiperspirants,1,4.5,4.97,769.0
5927,Mirrorless Camera Lenses,1,3.8,179.99,51.0
5928,Potty Training,1,4.6,9.95,376.0
5929,Implant Tools & Accessories,1,5.0,120.0,2.0
5930,Erlenmeyer Flasks,1,4.4,10.99,11.0
5931,Throttle Valves,1,5.0,50.84,3.0
5932,Model Rockets,1,4.0,29.99,87.0
5933,Airflow & Air Quality,1,4.0,84.99,25.0
5934,Cold Weather Scarves & Wraps,1,4.5,9.99,355.0
5935,Vinaigrette,1,4.0,19.865,140.0
5936,Underwater Lighting,1,4.8,22.88,11.0
5937,Internet Radios,1,4.1,89.99,122.0
5938,Ice Cream Cones & Toppings,1,4.8,19.48,137.0
5939,Crankshaft,1,4.9,8.62,20.0
5940,Mechanical,1,4.4,155.0,4.0
5941,Mini Helmets,1,4.7,39.95,70.0
5942,Mandolin Accessories,1,4.3,8.99,30.0
5943,Anal Sex Toys,1,4.5,23.99,221.0
5944,Mop Heads & Sponges,1,4.6,19.99,1015.0
5945,Threading Taps,1,4.5,5.96,28.0
5946,12V,1,4.1,49.99,110.0
5947,Aquarium Substrate,1,4.2,16.59,349.0
5948,Internal Grooving Inserts,1,3.9,13.99,2.0
5949,Fuel System Tools,1,4.8,59.9,13.0
5950,Cocktail Drinkware,1,4.7,39.99,349.0
5951,Windshield Washer Pumps,1,4.3,7.54,233.0
5952,Compound Trinocular Microscopes,1,5.0,702.5,2.0
5953,Taffy,1,4.4,11.65,217.0
5954,Inline Skates,1,4.5,69.99,1008.0
5955,Slotted Stands,1,3.9,10.48,134.0
5956,Gas Logs,1,4.0,19.99,615.0
5957,Detailing Tools,1,5.0,7.99,6.0
5958,Trailing Arms,1,5.0,38.89,2.0
5959,Arbor Type Milling Cutters,1,5.0,32.0,3.0
5960,Music Lyres,1,5.0,12.45,5.0
5961,Solvents,1,3.1,9.92,64.0
5962,Jacks,1,4.3,75.6,62.0
5963,Ajowan,1,3.0,21.14,1.0
5964,Hitch Covers,1,3.9,38.4,720.0
5965,Eyeglass Chains,1,4.4,8.99,151.0
5966,Splitters,1,4.1,6.99,96.0
5967,Sanitary Napkins,1,4.3,16.99,225.0
5968,Index Cards,1,4.6,16.29,134.0
5969,Spreaders,1,4.5,22.065,11.0
5970,VoIP,1,3.9,90.0,186.0
5971,Nibblers,1,4.5,55.1,13.0
5972,Replacement Sensors,1,3.7,38.99,80.0
5973,Paint Gloves,1,3.9,15.0,7.0
5974,Compressor Clutches,1,4.0,79.99,22.0
5975,Sheet Music Folders,1,4.6,21.95,180.0
5976,Tartar Sauce,1,4.3,11.18,228.0
5977,Hard Drive Enclosures,1,4.6,8.99,15017.0
5978,Hair Masks,1,4.6,6.99,865.0
5979,Markers,1,4.7,25.99,434.0
5980,Signs,1,4.7,10.99,8.0
5981,Wrist Watches,1,4.5,14.99,104.0
5982,Potties & Seats,1,4.6,24.98,11128.0
5983,Swaddling Blankets,1,4.4,29.95,992.0
5984,Material Handling,1,4.3,43.49,355.0
5985,Wire Rope Clips,1,4.7,10.14,16.0
5986,Hoists & Pulleys,1,4.3,43.49,355.0
5987,Structures & Hardware,1,4.4,38.99,140.0
5988,Airsoft Guns & Accessories,1,4.4,24.99,68.0
5989,Airsoft Batteries & Chargers,1,4.4,24.99,68.0
5990,Shaving Accessories,1,3.6,10.99,24.0
5991,Fire Pits,1,4.4,749.995,410.0
5992,Amalgamators,1,2.8,149.0,11.0
5993,Sleeveless Suits,1,1.9,149.95,2.0
5994,Modem Router Combos,1,4.3,369.99,8938.0
5995,CD Players,1,4.5,40.2,4.0
5996,Satellite Television,1,4.7,23.48,892.0
5997,Steering Arms,1,5.0,79.95,1.0
5998,Wheel Cylinders,1,5.0,26.76,4.0
5999,Kettles & Accessories,1,4.4,79.99,410.0
6000,Crossbody & Lanyard Cases,1,4.2,11.49,108.0
6001,Chips & Crisps,1,4.8,4.48,1172.0
6002,A-D & D-A Converters,1,3.5,9.77,27.0
6003,Parts & Connectors,1,4.6,10.99,114.0
6004,Colic & Gas Relief,1,4.7,26.630000000000003,491.0
6005,Keyless Entry Systems,1,4.5,6.49,560.0
6006,Timing Belt Kits,1,5.0,109.99,10.0
6007,Pedals & Cleats,1,4.4,27.99,851.0
6008,Bathtub Faucets,1,4.3,99.0,15.0
6009,Litter Waste Receptacle Refills,1,4.6,45.515,137.0
6010,Truck Bed & Tailgate Accessories,1,4.3,154.99,125.0
6011,TV-DVD Combos,1,3.8,114.5,1592.0
6012,Drinks,1,3.8,29.44,43.0
6013,Leaveners & Yeasts,1,4.7,30.25,652.0
6014,Raincoats & Jackets,1,4.0,34.06,263.0
6015,Knife Blocks & Storage,1,4.8,25.99,185.0
6016,Gun Racks & Clamps,1,4.8,53.99,29.0
6017,Pedal Boards & Cases,1,4.0,34.0,1.0
6018,Thread Lock,1,4.7,20.945,139.0
6019,Pickled Eggs,1,3.7,36.47,22.0
6020,Cyanoacrylate Adhesives,1,4.8,20.99,1072.0
6021,Protective Chaps,1,4.0,69.95,9.0
6022,BJT,1,4.3,5.99,14.0
6023,Planer Knives,1,4.5,49.72,660.0
6024,BD-RE Discs,1,3.7,63.0,372.0
6025,Drawing Media,1,4.7,8.49,1979.0
6026,Front Mount Receiver Hitch,1,3.7,160.99,21.0
6027,Water Pump Fittings & Accessories,1,4.5,29.44,44.0
6028,Tomato Knives,1,4.1,129.95,30.0
6029,Lancets,1,4.5,26.46,137.0
6030,Sweatshirts,1,4.7,20.49,438.0
6031,Differential Assembly Kits,1,4.6,225.0,21.0
6032,Panty Liners,1,4.5,17.88,270.0
6033,Crank Handles,1,4.5,10.24,64.0
6034,Closet Systems,1,4.7,34.565,396.0
6035,Athletes Foot Remedies,1,4.4,13.365,843.0
6036,Caramel,1,4.7,26.43,331.0
6037,Personal Finance,1,4.0,59.99,232.0
6038,Case Savers,1,4.6,22.83,17.0
6039,Psyllium,1,4.7,55.365,312.0
6040,Pecans,1,4.7,134.82,401.0
6041,Sewing Machine Needles,1,4.9,7.95,303.0
6042,Forks & Accessories,1,3.3,32.99,52.0
6043,Tool & Gadget Sets,1,4.4,19.88,116.0
6044,Arms,1,4.6,15.89,61.0
6045,Tassels,1,4.7,8.99,419.0
6046,Machine Polishing Equipment,1,4.7,12.99,712.0
6047,Cup & Saucer Sets,1,4.7,27.99,1001.0
6048,Curtain Panels,1,4.6,38.99,345.0
6049,Flax Seeds,1,4.6,10.99,93.0
6050,Smartwatch Cables & Chargers,1,4.4,13.99,892.0
6051,Portfolios,1,4.4,19.74,48.0
6052,Snare Drum,1,4.8,61.97,42.0
6053,Monitor Accessories,1,4.5,30.99,1126.0
6054,Piston Rings,1,4.0,15.5,1.0
6055,Awnings,1,4.3,72.5,25.0
6056,Triangular Scales,1,5.0,7.99,1.0
6057,Mascot Costumes,1,3.9,297.995,19.0
6058,Conditioners,1,4.7,10.445,2012.0
6059,Bathroom Fixture Hardware Parts,1,4.3,9.99,34.0
6060,On-Course Accessories,1,4.5,28.45,1804.0
6061,Main,1,4.2,23.28,7.0
6062,Plug & Play Video Games,1,3.5,31.99,188.0
6063,Knee & Shin Protection,1,4.7,38.81,17.0
6064,Wrapping & Packaging,1,4.5,6.245,519.0
6065,Beam,1,5.0,18.39,3.0
6066,Midrange Discs,1,4.8,15.47,52.0
6067,Mincers,1,3.8,21.0,52.0
6068,Floormats,1,4.4,29.83,26.0
6069,Portable Recorders,1,4.2,199.0,110.0
6070,Barbed Fittings,1,4.4,14.92,39.0
6071,Irrigation Equipment,1,4.7,115.95,1588.0
6072,Pillow Forms & Foam,1,4.3,26.630000000000003,18.0
6073,Artificial Shrubs & Topiaries,1,4.8,17.99,8.0
6074,Impact Wrenches,1,4.8,265.495,1139.0
6075,Water Purification Equipment,1,3.4,19.66,24.0
6076,Discharge Hoses,1,4.9,34.0,8.0
6077,Trunk Lid Pull Down,1,4.7,43.92,6.0
6078,File & Folder Accessories,1,4.8,8.99,402.0
6079,Forceps & Hemostats,1,4.5,24.99,17.0
6080,Fuel,1,3.4,12.69,3.0
6081,All-in-Ones,1,4.3,924.99,473.0
6082,Aquarium Nets,1,4.3,8.49,400.0
6083,Cocktail Mixers,1,4.2,37.495,141.0
6084,Wood & Inlay Material,1,4.6,6.99,53.0
6085,Fan Brushes,1,3.7,1.86,29.0
6086,Bathroom Sink Vanities & Accessories,1,4.5,55.99,13.0
6087,Gate Latches,1,4.9,10.48,31.0
6088,Migraine Relief,1,4.6,10.0,107.0
6089,Shortening,1,4.9,74.56,15.0
6090,Pretend Phones & Smartphones,1,3.6,11.9,17.0
6091,Utility Shelves,1,4.5,110.49,123.0
6092,Spiral Brushes,1,4.0,31.29,34.0
6093,Strobe Lights,1,4.1,566.84,75.0
6094,Blackjack Tables,1,3.6,575.99,9.0
6095,Rice Milk,1,3.8,10.89,14.0
6096,Military,1,3.9,54.99,41.0
6097,Manual Staplers,1,4.7,22.99,273.0
6098,VHS-C,1,4.5,18.03,7.0
6099,Cloth Diapers,1,4.2,13.0,1534.0
6100,Torsion Bars,1,4.5,116.83,26.0
6101,Belay & Rappel Equipment,1,4.3,60.995,90.0
6102,Risers,1,5.0,12.489999999999998,8.0
6103,Face Masks,1,4.5,13.97,67.0
6104,Endurance & Energy,1,4.6,29.99,868.0
6105,Handgun Scopes,1,4.6,54.29,169.0
6106,Internal Solid State Drives,1,4.7,54.63,45977.0
6107,Headlamp Actuator,1,2.6,59.99,9.0
6108,Fire & Safety Boots,1,4.5,108.75,50.0
6109,Desks,1,4.7,139.99,4.0
6110,Mantel Shelves,1,4.5,18.99,4.0
6111,Organizers & Travel Kits,1,4.3,8.99,258.0
6112,Screw,1,4.8,0.8,119.0
6113,Old Fashioned Glasses,1,4.9,11.0,238.0
6114,Deep Fryer Parts & Accessories,1,4.9,29.95,18.0
6115,Hose Assemblies,1,3.0,24.94,1.0
6116,Bench Clamps,1,4.4,11.99,136.0
